,tf,df,tfidf,all_tf,all_df,all_tf-idf,midf,tf_ev,df_ev,tf_chi,df_chi
日本食品,208,116,28.250525202086,208.0,116.0,42.20541969295967,-9.211239967219019,23.002331311390282,12.82822323135227,1487.8551637621842,829.7653797904492
及日,477,438,22.42731002525601,878.0,804.0,36.738360828663545,-9.81862032602154,97.09637928558011,88.9128575690278,1486.427836896282,1370.5760487566608
日本最,207,177,25.55309176145916,207.0,177.0,39.49737446067349,-9.211239967219019,22.891743180085516,19.57409924094269,1480.7020139364051,1266.1075191630125
食品輸,215,106,28.97239318656733,222.0,113.0,42.8069862241388,-9.275188691819292,24.550565149656933,12.496458837437988,1477.3992783348172,699.6311774137283
東證,241,172,26.35256429466849,273.0,200.0,40.416028464108145,-9.362062856953603,30.19055984619974,22.117626260952193,1472.0038410799027,1015.6933521076901
日本市,205,161,26.112991725130172,205.0,161.0,40.03589617382049,-9.211239967219019,22.670566917476,17.804689140066515,1466.3957142848449,1151.6571219505374
與鴻海,256,183,26.19218880422431,305.0,227.0,40.24278910373299,-9.426703831859001,33.72938004795209,25.103505806180735,1464.7238823729092,993.1402837192747
黑田,209,88,30.02399611111226,213.0,91.0,43.907693023101146,-9.244762659257663,23.555271967914084,10.063519948733246,1459.9596727959013,603.5755832675706
共同社報導,212,201,24.84112635936565,219.0,208.0,38.81772784490736,-9.24547313886126,24.21880075574265,23.002331311390282,1455.9671696894557,1377.3895189002521
釣魚,459,155,29.71256133402305,840.0,436.0,41.261876919591934,-10.245457093648806,92.8940302959992,48.21642524887578,1442.8653878599061,236.490610363007
說日本,201,178,25.398892409625677,201.0,178.0,39.27840742469225,-9.211239967219019,22.22821439225695,19.68468737224745,1437.7831149817266,1273.2606689887925
市天,310,160,27.862908660004805,433.0,273.0,41.03651606450417,-9.74553794717015,47.884660854961496,30.19055984619974,1434.7903856564508,558.1377370570398
圓的,288,218,25.49745006577823,382.0,299.0,39.6773744971805,-9.527188477820616,42.24466615841869,33.06585126012352,1429.66413523311,1034.3190351003532
日經指數,261,214,25.242313685740623,322.0,272.0,39.34239792174519,-9.451066018493165,35.60937828013303,30.07997171489498,1426.6166614768088,1124.5548075978943
區食品,210,107,28.805783478214675,219.0,113.0,42.71602162833221,-9.265798951469453,24.21880075574265,12.496458837437988,1425.1182104650866,714.6760060944644
日本在,200,175,25.485851458910734,201.0,176.0,39.34963196678325,-9.216937988333656,22.22821439225695,19.463511109637928,1421.7429794619034,1242.9206241397294
在沖,216,139,27.265574151840358,231.0,154.0,41.0783362559824,-9.313718636501957,25.54585833139978,17.030572220933188,1419.9084488830201,873.5197572790563
日本核災,198,136,27.030650846524725,198.0,136.0,40.87705332019907,-9.211239967219019,21.896449998342668,15.03998585744749,1416.3236655043875,972.8283763060438
陣雨布,197,121,27.743168269991088,197.0,121.0,41.57842164385879,-9.211239967219019,21.78586186703791,13.381163887876076,1409.1705156786074,865.5311289193478
美國日,229,217,24.64979327677876,258.0,246.0,38.71390843589911,-9.336674149610921,28.53173787662833,27.204680300971198,1408.520024000512,1324.1200771754914
品輸台,200,101,28.947818953043452,203.0,104.0,42.73277544610282,-9.240510349519132,22.449390654866473,11.501165655695141,1404.2349462164375,696.4547410916487
天伯,195,137,26.919066072327762,195.0,137.0,40.731850450134594,-9.211239967219019,21.564685604428387,15.15057398875225,1394.8642160270483,979.9815261318234
日股,683,382,24.580172614883327,1635.0,1207.0,36.262631082425706,-10.361712579709975,180.81159468328417,133.47987448484648,1394.7844156581682,462.7083522848182
收購夏普,194,136,26.94292157540092,194.0,136.0,40.7443848870995,-9.211239967219019,21.454097473123625,15.03998585744749,1387.7110662012683,972.8283763060438
郭董,261,135,28.26659635497129,329.0,178.0,42.3489469587623,-9.487748739072675,36.383495199266356,19.68468737224745,1386.6884957747363,675.5312428880137
南韓,1674,790,21.387667744730052,6284.0,2148.0,36.45782379232271,-10.211499477386706,694.9358171191179,237.54330604262654,1379.3600079126484,1284.8537127101451
食品輸台,195,99,28.95691945674785,197.0,101.0,42.71360824220643,-9.231240633925688,21.78586186703791,11.169401261780855,1377.1838742143009,690.6560068810802
經新聞,245,192,25.70431451188387,296.0,236.0,39.80329450036746,-9.417576400216847,32.734086866209246,26.098798987923583,1376.4495115650611,1054.5775884164213
兆日,204,131,27.39563772333043,214.0,137.0,41.335565321222845,-9.256023569845992,23.665860099218843,15.15057398875225,1374.1483249462774,885.846933396672
日本和,192,180,25.144388003924888,192.0,180.0,38.92303305435328,-9.211239967219019,21.232921210514103,19.905863634856974,1373.4047665497092,1287.5669686403517
日本電,192,158,25.960126475893265,192.0,158.0,39.738771526321656,-9.211239967219019,21.232921210514103,17.47292474615223,1373.4047665497092,1130.1976724731983
美元,4668,1446,18.279830560854823,24713.0,8578.0,26.18965611592204,-10.991639629577135,2732.9644889345573,948.6249903322395,1370.0735755055618,260.77944684481025
謝長廷,342,86,32.51246110256949,531.0,160.0,46.107504686646145,-9.832066486199338,58.72229772282807,17.694101008761752,1366.5380906278579,263.6865153358674
日本市場,191,151,26.221785481612496,191.0,151.0,39.988932111616776,-9.211239967219019,21.122333079209344,16.698807827018904,1366.251616723929,1080.12562369274
進口,1094,460,24.632703417070648,3412.0,1631.0,36.688512931609814,-10.476962080356891,377.3267040118444,180.36924215806513,1361.2092855384117,433.5182639550632
寬鬆,644,373,24.566201348141817,1516.0,1013.0,37.394900135367216,-10.210333051823886,167.65160705801762,112.02577701172284,1353.4483530473133,607.9631570616821
往日本,189,165,25.62420964961115,189.0,165.0,39.368177723407406,-9.211239967219019,20.90115681659982,18.247041665285558,1351.94531707237,1180.269721253656
日本熊本,188,148,26.280539139989664,188.0,148.0,40.01282579377663,-9.211239967219019,20.79056868529506,16.367043433104623,1344.7921672465898,1058.6661742154006
品輸,231,113,28.886848492900626,272.0,148.0,42.382629211052695,-9.481064422270792,30.07997171489498,16.367043433104623,1342.0510547254796,570.532383140881
美國,7203,2799,12.592188756276931,42449.0,16253.0,20.015197454951966,-10.970255263806742,4694.355585755798,1797.3888980962797,1340.6093088079112,558.1567798262018
鴻海的,241,176,26.203481937382534,294.0,211.0,40.51134473070353,-9.392614105656934,32.51291060359972,23.33409570530456,1336.9109574634667,998.8335793453842
海域,872,346,26.14716151760331,2450.0,1232.0,37.82825117168948,-10.481195336254759,270.94092169666436,136.2445777674655,1333.3977508769324,322.9290873581845
自民,331,140,29.042307913654533,512.0,317.0,40.927519234107535,-10.028499318486995,56.62112322803761,35.05643762360923,1329.605697072515,314.1548893955633
日關係,199,122,27.73597210849673,211.0,131.0,41.52835416149457,-9.282416245686914,23.33409570530456,14.487045200923687,1322.4643595105342,797.8877189456982
食品進,204,124,27.742602069375533,221.0,139.0,41.451831345077,-9.325432334744674,24.439977018352174,15.371750251361773,1319.22390225487,767.6482151020608
業革新,188,135,26.85390199379625,191.0,138.0,40.55180022745564,-9.233218873937794,21.122333079209344,15.261162120057012,1318.4223358515833,939.4690380751757
日本韓國,184,176,25.11303877927893,184.0,176.0,38.79797000561389,-9.211239967219019,20.348216160076017,19.463511109637928,1316.1795679434708,1258.9543693372332
核災食品,208,101,29.128082035624942,230.0,113.0,43.043676238829725,-9.3235072690901,25.435270200095022,12.496458837437988,1310.3804404164653,626.8077141059265
經指,276,229,25.00868319690839,379.0,329.0,38.96900614119792,-9.57357571443015,41.912901764504404,36.383495199266356,1307.3962253484767,1019.7238533146525
謝長,353,93,32.125735365047824,578.0,189.0,45.419135141431724,-9.920387489125405,63.91993989415183,20.90115681659982,1307.374213573792,248.70600388281167
機器,1047,278,28.50297269308666,3268.0,1142.0,39.75580722725374,-10.624155243744337,361.40201310395884,126.29164595003701,1300.6142262431006,182.2402781705307
示日,479,429,22.589300969143352,965.0,874.0,36.527478127466736,-9.922863423946538,106.71754670909434,96.65402676036108,1298.7013785661222,1142.775418994764
兆日圓,193,125,27.448909098793305,203.0,131.0,41.27564694972737,-9.25812355311787,22.449390654866473,14.487045200923687,1295.6926446326904,843.0368656297132
日本南,181,169,25.298181635939173,181.0,169.0,38.94691573196923,-9.211239967219019,20.016451766161733,18.689394190504604,1294.7201184661317,1208.8823205567749
年日本,181,161,25.59877372006681,181.0,161.0,39.247507816096885,-9.211239967219019,20.016451766161733,17.804689140066515,1294.7201184661317,1151.6571219505374
產業革新機構,181,132,26.829810369673535,181.0,132.0,40.47854446570359,-9.211239967219019,20.016451766161733,14.597633332228446,1294.7201184661317,944.2157770029249
日本官,180,154,25.851181533455982,180.0,154.0,39.487716470817524,-9.211239967219019,19.905863634856974,17.030572220933188,1287.5669686403517,1101.585073170079
日本及,180,164,25.461558927363892,180.0,164.0,39.09809386472542,-9.211239967219019,19.905863634856974,18.136453533980795,1287.5669686403517,1173.1165714278768
鴻海投資,187,117,27.722613691575173,193.0,122.0,41.39113044473654,-9.25308707715452,21.343509341818866,13.491752019180836,1285.7338714873902,794.1116457541636
日圓升,216,157,26.48924456422811,250.0,186.0,40.35112075832865,-9.380740835583913,27.64703282619024,20.569392422685535,1283.2060664958876,904.903280632974
高橋興三,179,122,27.26916380422119,179.0,122.0,40.89343162067689,-9.211239967219019,19.79527550355221,13.491752019180836,1280.4138188145723,872.6842787451276
本南,185,173,25.24188279812367,190.0,178.0,38.92769908440544,-9.239731923013325,21.01174494790458,19.68468737224745,1279.8626607026724,1194.1050747539412
名古屋,178,107,28.05547528494039,178.0,107.0,41.667407256765344,-9.211239967219019,19.68468737224745,11.832930049609422,1273.2606689887925,765.3870313584316
日本等,177,170,25.170537116672048,177.0,170.0,38.77006374578342,-9.211239967219019,19.57409924094269,18.799982321809363,1266.1075191630125,1216.0354703825549
夏普股,177,114,27.638526479744854,177.0,114.0,41.23805310885624,-9.211239967219019,19.57409924094269,12.607046968742749,1266.1075191630125,815.4590801388897
食品進口,183,117,27.626413921396946,188.0,122.0,41.217651681355356,-9.25308707715452,20.79056868529506,13.491752019180836,1265.5690186122756,794.1116457541636
務省,183,114,27.78770834453132,188.0,118.0,41.42555233160271,-9.245726143290188,20.79056868529506,13.049399493961792,1265.5690186122756,780.9572959464768
利率,2192,762,22.38591734395555,9454.0,4163.0,31.26670265943061,-10.909284658727348,1045.50019335521,460.3783906217199,1257.256397455252,197.6104810677265
駐日代表,205,121,27.918930755298575,232.0,142.0,41.628874489949176,-9.371276479223539,25.65644646270454,15.703514645276057,1253.6463396105958,706.042569355192
大臣,370,206,26.84764729242877,644.0,372.0,41.02969213208254,-9.802257652702584,71.21875656026606,41.13878484537107,1253.4651788795575,660.6714409387581
合作,3590,1807,15.72458961675224,18133.0,9717.0,24.11299133030975,-10.89344888446623,2005.2945849492303,1074.5848718883622,1252.330341556681,499.19921070926483
國際,5292,2593,12.931241272036333,29577.0,15212.0,20.14241301763741,-10.980509050728505,3270.865159600915,1682.2666534080236,1248.900778157866,493.04622838139716
經新,248,195,25.65144828704377,326.0,264.0,39.61670388425237,-9.514189511801588,36.05173080535207,29.19526666445689,1246.0447199372193,941.6324198175283
日本企,174,124,27.044155612091156,174.0,124.0,40.606041281746315,-9.211239967219019,19.242334847028406,13.712928281790358,1244.6480696856734,886.990578396687
海投資,189,119,27.66414977265709,202.0,130.0,41.29169999029718,-9.299650924563071,22.33880252356171,14.376457069618924,1243.3949722678221,761.3896582654658
經濟,5673,2319,14.102120052175893,32312.0,13896.0,21.33012669932204,-11.001704937884428,3573.3236987194364,1536.7326726109584,1233.7646801321534,398.20990495418084
日本公,176,146,26.086543895363263,179.0,148.0,39.69808295235842,-9.224845619274797,19.79527550355221,16.367043433104623,1232.6131025876682,1026.7403209968109
日關,209,131,27.50063177913459,244.0,162.0,41.09839727211411,-9.423638979250251,26.983504038361673,17.915277271371274,1227.7873457447604,713.8128157830071
產業革,190,136,26.85336448025404,206.0,150.0,40.5145257240927,-9.309220375579223,22.781155048780757,16.588219695714145,1227.4242481096862,859.596360369108
觀測到,215,68,31.80051937480229,257.0,103.0,44.392607621230994,-9.626461250272548,28.421149745323564,11.390577524390379,1224.850777477252,281.34014330353864
公海,222,104,29.240061234605246,272.0,144.0,42.56362141135894,-9.536662367653646,30.07997171489498,15.924690907885578,1224.5123634446911,487.12154707067236
日圓約新台幣,176,141,26.301565093315453,180.0,143.0,39.946663944672494,-9.225324707100757,19.905863634856974,15.814102776580816,1224.030258346283,990.9831170972589
豐田,267,120,29.140329556522932,377.0,178.0,43.19758520523296,-9.605531774729059,41.69172550189488,19.68468737224745,1217.5993664499754,511.2177682735936
日本氣象,170,89,28.976943772267933,170.0,89.0,42.487619168531495,-9.211239967219019,18.799982321809363,9.842343686123725,1216.0354703825549,636.6303344943963
天威,184,137,26.66989926150312,196.0,149.0,40.23791954592453,-9.295205347336353,21.67527373573315,16.477631564409382,1215.6393998997364,881.5369634006562
指出鴻,210,159,26.291850528784103,248.0,191.0,40.128642087391015,-9.394609193045417,27.425856563580716,21.122333079209344,1215.397512718203,900.0071613411035
本福,173,137,26.40536818920318,176.0,140.0,39.93253431506341,-9.232901464000198,19.463511109637928,15.482338382666535,1211.1614028933964,953.7669129798147
夏普在,169,143,26.04223311651084,169.0,143.0,39.539917663839844,-9.211239967219019,18.689394190504604,15.814102776580816,1208.8823205567749,1022.9004250865021
日本企業,169,120,27.11712855611943,169.0,120.0,40.61481310344843,-9.211239967219019,18.689394190504604,13.270575756571315,1208.8823205567749,858.377979093568
億日圓的,173,119,27.272105045960746,177.0,123.0,40.76875276979517,-9.244300829479908,19.57409924094269,13.602340150485599,1202.584432314058,816.6732032030064
中國,6164,2477,13.582413726249314,35965.0,15495.0,20.279345813845204,-11.044709207951508,3977.3021423757277,1713.563094567271,1202.2339136856226,340.1309881290867
海投,191,121,27.60659709169283,212.0,138.0,41.228365922508935,-9.342703106779483,23.444683836609325,15.261162120057012,1197.4904063655783,732.6245372563475
日本福,166,130,26.548675074675074,166.0,130.0,40.006920791447726,-9.211239967219019,18.35762979659032,14.376457069618924,1187.4228710794357,929.9094773513655
指出鴻海,202,153,26.373618494916713,238.0,183.0,40.15200177273733,-9.390288198668005,26.31997525053311,20.237628028771258,1172.6253844158978,870.9443313400532
日圓兌,337,219,26.06750435284389,576.0,425.0,39.43677953678546,-9.874257406326935,63.69876363154231,46.99995580452341,1172.6062099506883,629.447723872086
日韓,371,223,26.309704301807052,677.0,499.0,39.09622364708157,-10.01667429151042,74.86816489332317,55.18347752107572,1171.313119382584,510.34089336184894
斯陣雨,163,107,27.655943751582303,163.0,107.0,41.074031349094035,-9.211239967219019,18.025865402676036,11.832930049609422,1165.9634216020966,765.3870313584316
